dex	species	form	gender	palette	idle_atlas	walk_atlas	runtime_strip	id	columns_idle	duration_idle	columns_walk	duration_walk	cell_width	cell_height	left	top	right	bottom	anchor_x	anchor_y	reference_height	runtime_content_width	runtime_content_height	idle_sha256	walk_sha256	runtime_sha256	source_receipt	status
76	golem	base	none	shiny	assets/pokemon-animation-cards/rc31-repair-060-073-076/dex-076__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-repair-060-073-076/dex-076__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-repair-060-073-076/dex-076__form-00__gender-none__palette-shiny__runtime.png	rc31-original-full-hierarchy-body-v3:pm0076_00:00:none:shiny	8	2	8	1.5000001192092896	256	256	17	48	239	215	128	202.6708306610069	153.11491622900044	15	14	11cec08d0832abf685f048d84acc4a34d27d502350f1eaabdca1c146f4d0858d	13c42a580d88cf1e464001716ec710baf45fc70685b95815270b7b6bdb62dd7a	3def77dec7f991799fde9eeb4d835cdb2629f05da5952010b8c49a87a8c3ad5d	assets/pokemon-animation-cards/rc31-repair-060-073-076/dex-076__form-00__gender-none__palette-shiny__admission.json	verified-render
78	rapidash	base	none	normal	assets/pokemon-animation-cards/rc31-rapidash-body-v4/dex-078__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-rapidash-body-v4/dex-078__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-rapidash-body-v4/dex-078__form-00__gender-none__palette-normal__runtime.png	rc31-original-full-hierarchy-body-v3:pm0078_00:00:none:normal	8	2.6666667461395264	8	1.4000000953674316	384	256	12	40	372	214	192	204.84616035806644	133.5573944652478	15	16	9b69c119a31128bcf39b9d2af2f07245ab047290cb8f9a67da46fec4f358e6a6	2377c3760125ce0925059b549ab8c2b28d069469a3d80a7bd1ef249bc6c09771	680ef64d545306fb54cb05cdea9a680bd3dba31ec1ac84102677656bced1ca9d	assets/pokemon-animation-cards/rc31-rapidash-body-v4/dex-078__form-00__gender-none__palette-normal__admission.json	verified-render
78	rapidash	base	none	shiny	assets/pokemon-animation-cards/rc31-rapidash-body-v4/dex-078__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-rapidash-body-v4/dex-078__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-rapidash-body-v4/dex-078__form-00__gender-none__palette-shiny__runtime.png	rc31-original-full-hierarchy-body-v3:pm0078_00:00:none:shiny	8	2.6666667461395264	8	1.4000000953674316	384	256	12	40	372	214	192	204.84616035806644	133.5573944652478	15	16	b8995c4030832f33c404b91c2be894038fd1de110a81ef544c2ee94c90bab9f1	ef4f6f7773a248ee31aa62071794e9f413bcf7cfff7b3b9eb5ad1722b0010647	1b3d73c2704c11a82ee432d7523622b9c0c0c4ba3e05508a2c27497bca82a38a	assets/pokemon-animation-cards/rc31-rapidash-body-v4/dex-078__form-00__gender-none__palette-shiny__admission.json	verified-render
81	magnemite	base	none	normal	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-081__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-081__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-081__form-00__gender-none__palette-normal__runtime.png	rc31-original-rigid-skin-body-v3:pm0081_00:00:none:normal	8	1.1666667461395264	8	1	256	256	17	35	239	221	128	382.19602988397037	90.54198317443529	15	16	9731726a7c7ea63c73d94ecee458bdb8793babecf524df91fb2dc16297a1c8ec	c842728362c1143f95b6351bbd0c887dccc5f0286b4829c5389235fd2e4816a3	bf17f4189eb4a7b253edf86109eef5830c985f0660c23a09c711a8fb5da41493	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-081__form-00__gender-none__palette-normal__admission.json	verified-render
81	magnemite	base	none	shiny	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-081__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-081__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-081__form-00__gender-none__palette-shiny__runtime.png	rc31-original-rigid-skin-body-v3:pm0081_00:00:none:shiny	8	1.1666667461395264	8	1	256	256	17	35	239	221	128	382.19602988397037	90.54198317443529	15	16	2254b510fcdc21d09b9a1b4130e3edb460825c729803ddbc8a7cfec5188b73b1	75ee2e0c1bdf24d5f2ae3ce77b5c3b98eb122ec3070bce239f6b6ccb0a51e960	437812fed7eefe15c084b45fcaff076a83fee100acf6eab2b74b3d6129578f64	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-081__form-00__gender-none__palette-shiny__admission.json	verified-render
82	magneton	base	none	normal	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-082__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-082__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-082__form-00__gender-none__palette-normal__runtime.png	rc31-original-rigid-skin-body-v3:pm0082_00:00:none:normal	8	2	8	1	256	256	17	27	239	229	128	265.6737280834306	86.41363897871855	15	16	c7f8ab4a3f04c03e524572bd52f9d484c2e28a0e5ed7d5a55e69a4ad2111a635	bdcef273badf0b473b21f4f13a651c8ad928f915d71a923fce4286dca9a14af4	3fc89d3d9c2872f4b67b2b175e82ae8888d9d614515913a1711723e89ef92c88	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-082__form-00__gender-none__palette-normal__admission.json	verified-render
82	magneton	base	none	shiny	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-082__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-082__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-082__form-00__gender-none__palette-shiny__runtime.png	rc31-original-rigid-skin-body-v3:pm0082_00:00:none:shiny	8	2	8	1	256	256	17	27	239	229	128	265.6737280834306	86.41363897871855	15	16	c75b96c9169c54e307f038405cc475f07dbb0abcb3ff82e1f5638b3c55ec8aef	7c5ecb117e288a77fe1bc827368a635b34138edfd3a0ff15b349dfd142d4895a	11565170a08ff7c9bf54edd38d363d8b08d17373b1955087795ca733d9cd0d30	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-082__form-00__gender-none__palette-shiny__admission.json	verified-render
95	onix	base	none	normal	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-095__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-095__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-095__form-00__gender-none__palette-normal__runtime.png	rc31-original-rigid-skin-body-v3:pm0095_00:00:none:normal	8	2.0333335399627686	8	1.5000001192092896	384	256	27	35	357	221	192	202.97896614426742	160.27227993969967	15	16	4cacb7ec7bb6114c5198c1a7e56f09f8831b307fdc0131c632f7591f68df12fa	260992721c506109121b67de4ad98df5b87166fe5d4182b28acf41d20f8984d0	66ad54b1fa819ca8237abd1e7d1bfba8f5782cb53af36962f35d84bea1f7f36c	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-095__form-00__gender-none__palette-normal__admission.json	verified-render
95	onix	base	none	shiny	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-095__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-095__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-095__form-00__gender-none__palette-shiny__runtime.png	rc31-original-rigid-skin-body-v3:pm0095_00:00:none:shiny	8	2.0333335399627686	8	1.5000001192092896	384	256	27	35	357	221	192	202.97896614426742	160.27227993969967	15	16	75bf15f4459eebf325af4b88a99a5178dd18db2d1b2ba4a70cca1a27b4f9b38f	900dd7aec51816ffdcaaba3612f3c9156aab83fd0cde4958a98da5c98857a38c	119b1e6aeaa3e537950c78d4b96f152867ff05dd5ae90223acf3ee9760ad105b	assets/pokemon-animation-cards/rc31-rigid-skin-081-082-095-v3/dex-095__form-00__gender-none__palette-shiny__admission.json	verified-render
106	hitmonlee	base	none	normal	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-106__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-106__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-106__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0106_00:00:none:normal	8	0.9333333969116211	8	1	256	256	41	25	214	234	128	221.40825014909151	191	11	16	caf0296ec3a85feef306b545cacb4d1b7ca27cb8a421bb16f1d8727aaa2984ec	47335883a1461870b9ca9facaa85151335ef1d4b31c6aef29f3505a24cf3424a	4ed28497e39e5cb57d48a0274e2966a74d138e74235b1d4c9b756570fb95c823	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-106__form-00__gender-none__palette-normal__admission.json	verified-render
106	hitmonlee	base	none	shiny	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-106__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-106__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-106__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0106_00:00:none:shiny	8	0.9333333969116211	8	1	256	256	41	25	214	234	128	221.40825014909151	191	11	16	dd24ca9a2eaeeb16d4c5dc9141892e4d9fb1b3357afa8804430c5e3d11e13a35	78a2be066e50cbbf4e2204722c26e1160279b4d21ea88c61d3cadd2f1bc35953	0f713357a8e3c85badac34e35eabd60b75bc33f00659231709e37f6ff688e71c	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-106__form-00__gender-none__palette-shiny__admission.json	verified-render
146	moltres	base	none	normal	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-146__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-146__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-146__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0146_00:00:none:normal	8	1.8000000715255737	8	1	256	256	23	31	234	225	128	227.1378577684651	60.33555115911308	15	11	0dbd609f3c609bc437419ca3f8871fd0472905b99d3386e62a3524ab9c275583	bd9cb34fba781555dc0e833b53c8ae12bc07f5b7348e7be1c63e4d3f12e59636	ac7b574ba20b99206b47a4f668a10ec309d4766ab0d60076a9431755e833ee8f	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-146__form-00__gender-none__palette-normal__admission.json	verified-render
146	moltres	base	none	shiny	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-146__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-146__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-146__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0146_00:00:none:shiny	8	1.8000000715255737	8	1	256	256	23	31	234	225	128	227.1378577684651	60.33555115911308	15	11	fede1da53132a81f5fe0c5afd33de546988858117eb4d6ab63e855bb17d0f436	a720fe325400e1435e9730219583132b8439d1201bbaab099a66b9689797b485	b080edd9add05d46e145474716965c48b3268dd870aa53c0e00dab489994dbef	assets/pokemon-animation-cards/rc31-local-trs-106-146-v3/dex-146__form-00__gender-none__palette-shiny__admission.json	verified-render
94	gengar	base	none	normal	assets/pokemon-animation-cards/rc31-gengar-source-visibility-v1/dex-094__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-gengar-source-visibility-v1/dex-094__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-gengar-source-visibility-v1/dex-094__form-00__gender-none__palette-normal__runtime.png	rc31-gengar-original-visibility-body-v1:pm0094_00:00:none:normal	8	1.3333333730697632	8	1	256	256	17	29	239	228	128	217.20555949553386	185.29762761594543	15	16	8f1f34cdbae342e624711515a56f7ffffd5cea4599185fb5334e5fce2e855db0	7e7ce55f595a36b4486c3ae4c0d293bc14fd9a6854ebc63f20c436d926d8eb74	99f5579836fe953dba0935472644a5dd5c98f3338c570205888cb57719e88c7f	assets/pokemon-animation-cards/rc31-gengar-source-visibility-v1/dex-094__form-00__gender-none__palette-normal__admission.json	verified-render
94	gengar	base	none	shiny	assets/pokemon-animation-cards/rc31-gengar-source-visibility-v1/dex-094__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-gengar-source-visibility-v1/dex-094__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-gengar-source-visibility-v1/dex-094__form-00__gender-none__palette-shiny__runtime.png	rc31-gengar-original-visibility-body-v1:pm0094_00:00:none:shiny	8	1.3333333730697632	8	1	256	256	17	29	239	228	128	217.20555949553386	185.29762761594543	15	16	a8a4a4cd79c9cd3989d64d649378a8db9e0b8071cbabcc144597ee1251028d3f	4060aa32f918347651ac7377624e97388efe33e11db21fe740f0231c39f01f98	7112f0d13522aa2b708653d53156244fc9719fc0f2de0243ebcaed40b32db766	assets/pokemon-animation-cards/rc31-gengar-source-visibility-v1/dex-094__form-00__gender-none__palette-shiny__admission.json	verified-render
91	cloyster	base	none	normal	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-091__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-091__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-091__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-locomotion-body-v1:pm0091_00:00:none:normal	8	1.9666668176651	8	1	256	256	21	18	235	234	128	267.5944724430394	189.81852071228502	15	15	558123f935c3411c729224b0fae9255573d26ed8eec2c5a13d7a54a89ef1d4e4	77142187dc358b7aaff85c01dc0dc4948f20c328fed64666637724d7ebae712d	a24bc29e9dd4e64b84398eaf30bed0113a9599389c228ee85113a016f527a11a	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-091__form-00__gender-none__palette-normal__admission.json	verified-render
91	cloyster	base	none	shiny	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-091__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-091__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-091__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-locomotion-body-v1:pm0091_00:00:none:shiny	8	1.9666668176651	8	1	256	256	21	18	235	234	128	267.5944724430394	189.81852071228502	15	15	789ea8e9cbdd597d89c730599ef983af4b324be745d0dc108da9832419169c30	e0247d836a301fca9a4f2e79974760c768ef5d54c98ae1af27f7dffa571ba643	3dd84e5ccd405b2804e072b2ad2df1391a7713695a01d8ac8cb14d2bc9512f5a	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-091__form-00__gender-none__palette-shiny__admission.json	verified-render
98	krabby	base	none	normal	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-098__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-098__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-098__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-locomotion-body-v1:pm0098_00:00:none:normal	8	1.3333333730697632	8	1	256	256	17	44	239	216	128	200.03837233032652	95.26096660776807	15	16	98ef503381b181ae82fb00ca767f6198b9276fda7ebf50c53794954f0db83d70	38b204cffec815da0df554ab9d3bcf27cbdf5b3d04cb367d62cf4fcdb7181571	12dcef0fed4d4d1c73979870285191ca7d0f5a528b7db9455bef2f9418bd3647	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-098__form-00__gender-none__palette-normal__admission.json	verified-render
98	krabby	base	none	shiny	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-098__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-098__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-098__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-locomotion-body-v1:pm0098_00:00:none:shiny	8	1.3333333730697632	8	1	256	256	17	44	239	216	128	200.03837233032652	95.26096660776807	15	16	ada80aa0d99972b40c96293dd9eaa856dc6cb8b8238b0d724cceccd9f640301f	d4a0d24ba30f179ef381a739059282f8e2babdc6623bd9cd494178323fb941b1	4f6a5168a039262f781f4d9e70865bf45d09dc868df59b42f220ddb8d5d04931	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-098__form-00__gender-none__palette-shiny__admission.json	verified-render
99	kingler	base	none	normal	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-099__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-099__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-099__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-locomotion-body-v1:pm0099_00:00:none:normal	8	1.533333420753479	8	1.3333333730697632	256	256	17	36	239	224	128	207.21022876105494	97.46246697718004	15	16	3cca5aba9c48c6db1002848e33b34ba906a6403ac15fb0896049a1bde74644af	f63afadd73de085e27e81197ae84cab88d3cff8826a6505e5c610e87b411c790	062b2b6bfe718abb06b4562b06827daa2f5461751ee5b65fca81a067d1735bf0	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-099__form-00__gender-none__palette-normal__admission.json	verified-render
99	kingler	base	none	shiny	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-099__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-099__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-099__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-locomotion-body-v1:pm0099_00:00:none:shiny	8	1.533333420753479	8	1.3333333730697632	256	256	17	36	239	224	128	207.21022876105494	97.46246697718004	15	16	af276a613449c5f5b8512b413a7e6ed7bf278e64f4ed06a1db40d7c5de513da9	2e7b3f4e4a1ccfb13aa7934ba62f211744deff37d306021f160158a633b1bb06	62dcc0950a261f67b7eea964ba30db27fc33b9fd29fc30141a52fc413917e1f2	assets/pokemon-animation-cards/rc31-source-locomotion-091-098-099/dex-099__form-00__gender-none__palette-shiny__admission.json	verified-render
114	tangela	base	none	normal	assets/pokemon-animation-cards/rc31-source-absent-114-132-138-139-142/dex-114__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-114-132-138-139-142/dex-114__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-114-132-138-139-142/dex-114__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0114_00:00:none:normal	8	1.8666667938232422	8	1	256	256	20	23	236	234	128	222.33918651587706	197	15	16	580dbe2872f21cf4d7a0d12f5f06eeff21893e00188c02a2584a558da96dc7a3	8196e22c77bb798e1e3b3d8520d419832093fdb87bb975d3224bec997927ed50	c8cead9628cb89649968bfc79265ff84e2ce2021acebc3d239e864309436d3b0	assets/pokemon-animation-cards/rc31-source-absent-114-132-138-139-142/dex-114__form-00__gender-none__palette-normal__admission.json	verified-render
114	tangela	base	none	shiny	assets/pokemon-animation-cards/rc31-source-absent-114-132-138-139-142/dex-114__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-114-132-138-139-142/dex-114__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-114-132-138-139-142/dex-114__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0114_00:00:none:shiny	8	1.8666667938232422	8	1	256	256	20	23	236	234	128	222.33918651587706	197	15	16	6123f0c40104277bd63fdc6170b2aab58bf5f72873cda8115fe702700d24355a	ed83d8c4a6f87d639a274cf002576763c121a86909fd8b4554c993a99b61c643	661911de59650038fce1a303d194a521ddb401caf63f5d8ef439de1ddc9fca38	assets/pokemon-animation-cards/rc31-source-absent-114-132-138-139-142/dex-114__form-00__gender-none__palette-shiny__admission.json	verified-render
